taxonId,superkingdom,genus,species
1359157,Bacteria,Anaplasma,Anaplasma phagocytophilum
1359159,Bacteria,Anaplasma,Anaplasma phagocytophilum
1359161,Bacteria,Anaplasma,Anaplasma phagocytophilum
1359162,Bacteria,Anaplasma,Anaplasma phagocytophilum
1359163,Bacteria,Candidatus Neoehrlichia,Candidatus Neoehrlichia lotoris
1359164,Bacteria,Rickettsia,Rickettsia amblyommatis
1359166,Bacteria,Rickettsia,Rickettsia amblyommatis
1359167,Bacteria,Ehrlichia,Ehrlichia muris
1359168,Bacteria,Orientia,Orientia chuto
1359175,Bacteria,Orientia,Orientia tsutsugamushi
1359184,Bacteria,Orientia,Orientia tsutsugamushi
1359186,Bacteria,Orientia,Orientia tsutsugamushi
1359189,Bacteria,Rickettsia,Rickettsia parkeri
1359193,Bacteria,Rickettsia,Rickettsia bellii
1359194,Bacteria,Rickettsia,Rickettsia bellii
1359196,Bacteria,Rickettsia,Rickettsia felis
1359199,Bacteria,Rickettsia,Rickettsia rhipicephali
1359202,Bacteria,Rickettsia,Rickettsia parkeri
1359203,Bacteria,Rickettsia,Rickettsia parkeri
1359208,Bacteria,Streptomyces,Streptomyces sp. TP-A0356
135947,Bacteria,Actinoplanes,Actinoplanes awajinensis
1360,Bacteria,Lactococcus,Lactococcus lactis
136072,Bacteria,Dolichospermum,Dolichospermum planctonicum
136084,Viruses,,Roseobacter virus SIO1
136098,Bacteria,Rhizobium,Rhizobium sp. TCK
136138,Viruses,Umbravirus,Tobacco mottle virus
136160,Bacteria,Bacillus,Bacillus okuhidensis
136234,Viruses,Ampelovirus,Pineapple mealybug wilt-associated virus 2
136273,Bacteria,Kocuria,Kocuria polaris
1363,Bacteria,Lactococcus,Lactococcus garvieae
1364,Bacteria,Lactococcus,Lactococcus piscium
136418,Viruses,Nepovirus,Apricot latent ringspot virus
136468,Bacteria,Vibrio,Vibrio lentus
1365,Bacteria,Lactococcus,Lactococcus plantarum
1365007,Bacteria,Psychromonas,Psychromonas sp. SP041
1365008,Bacteria,Pseudomonas,Pseudomonas aeruginosa
1365009,Bacteria,Pseudomonas,Pseudomonas aeruginosa
1365010,Bacteria,Pseudomonas,Pseudomonas aeruginosa
1365011,Bacteria,Pseudomonas,Pseudomonas aeruginosa
1365108,Bacteria,Burkholderia,Burkholderia sp. A9
1365185,Bacteria,Mycobacterium,Mycobacterium tuberculosis
1365186,Bacteria,Klebsiella,Klebsiella pneumoniae
1365187,Bacteria,Vibrio,Vibrio parahaemolyticus
1365188,Bacteria,Borrelia,Borrelia anserina
1365190,Bacteria,Mycobacterium,Mycobacterium tuberculosis
1365218,Bacteria,Salmonella,Salmonella enterica
1365248,Bacteria,Pseudoalteromonas,Pseudoalteromonas luteoviolacea
1365249,Bacteria,Pseudoalteromonas,Pseudoalteromonas luteoviolacea
1365250,Bacteria,Pseudoalteromonas,Pseudoalteromonas luteoviolacea
1365251,Bacteria,Pseudoalteromonas,Pseudoalteromonas luteoviolacea
1365252,Bacteria,Pseudoalteromonas,Pseudoalteromonas luteoviolacea
1365253,Bacteria,Pseudoalteromonas,Pseudoalteromonas luteoviolacea
1365254,Bacteria,Pseudoalteromonas,Pseudoalteromonas luteoviolacea
1365255,Bacteria,Pseudoalteromonas,Pseudoalteromonas luteoviolacea
1365256,Bacteria,Pseudoalteromonas,Pseudoalteromonas luteoviolacea
1365257,Bacteria,Pseudoalteromonas,Pseudoalteromonas luteoviolacea
136547,Bacteria,Nitrosospira,Nitrosospira sp. Nsp1
136548,Bacteria,Nitrosospira,Nitrosospira sp. Nsp2
1365480,Bacteria,Promicromonospora,Promicromonospora sp. SLBN-65
1365611,Bacteria,Falsirhodobacter,Falsirhodobacter deserti
1365636,Bacteria,Helicobacter,Helicobacter pylori
1365647,Bacteria,Xanthomonas,Xanthomonas euvesicatoria
1365648,Bacteria,Xanthomonas,Xanthomonas citri
1365649,Bacteria,Xanthomonas,Xanthomonas citri
1365650,Bacteria,Xanthomonas,Xanthomonas phaseoli
1365651,Bacteria,Xanthomonas,Xanthomonas citri
1365652,Bacteria,Xanthomonas,Xanthomonas citri
1365653,Bacteria,Campylobacter,Campylobacter jejuni
1365654,Bacteria,Campylobacter,Campylobacter jejuni
1365655,Bacteria,Campylobacter,Campylobacter jejuni
1365656,Bacteria,Campylobacter,Campylobacter jejuni
1365657,Bacteria,Campylobacter,Campylobacter jejuni
1365659,Bacteria,Campylobacter,Campylobacter jejuni
1365660,Bacteria,Campylobacter,Campylobacter jejuni
1365661,Bacteria,Campylobacter,Campylobacter jejuni
1365665,Bacteria,Pseudomonas,Pseudomonas syringae
1365824,Eukaryota,Kalmanozyma,Kalmanozyma brasiliensis
1365950,Bacteria,Consotaella,Consotaella salsifontis
1365953,Bacteria,Bifidobacterium,Bifidobacterium animalis
1365954,Bacteria,Bifidobacterium,Bifidobacterium animalis
1365955,Bacteria,Bifidobacterium,Bifidobacterium animalis
1365956,Bacteria,Bifidobacterium,Bifidobacterium animalis
1365957,Bacteria,Bifidobacterium,Bifidobacterium animalis
1365959,Bacteria,Bifidobacterium,Bifidobacterium animalis
1365960,Bacteria,Bifidobacterium,Bifidobacterium breve
1365961,Bacteria,Bifidobacterium,Bifidobacterium breve
1365962,Bacteria,Bifidobacterium,Bifidobacterium breve
1365963,Bacteria,Bifidobacterium,Bifidobacterium breve
1365964,Bacteria,Bifidobacterium,Bifidobacterium breve
1365965,Bacteria,Bifidobacterium,Bifidobacterium breve
1365966,Bacteria,Bifidobacterium,Bifidobacterium breve
1365967,Bacteria,Bifidobacterium,Bifidobacterium breve
1365968,Bacteria,Bifidobacterium,Bifidobacterium breve
1365969,Bacteria,Bifidobacterium,Bifidobacterium breve
1366,Bacteria,Lactococcus,Lactococcus raffinolactis
1366046,Bacteria,,Rhodobacteraceae bacterium HIMB11
1366047,Bacteria,Geobacillus,Geobacillus stearothermophilus
1366051,Bacteria,Bacillus,Bacillus amyloliquefaciens
1366053,Bacteria,Mannheimia,Mannheimia haemolytica
136609,Bacteria,Leuconostoc,Leuconostoc kimchii
1366420,Bacteria,Sulfobacillus,Sulfobacillus thermosulfidooxidans
1366632,Bacteria,Pseudomonas,Pseudomonas sp. MN1F
1367126,Viruses,Begomovirus,Pouzolzia mosaic Guangdong virus
1367203,Viruses,Alphabaculovirus,Hemileuca species nucleopolyhedrovirus
1367211,Bacteria,Streptococcus,Streptococcus pneumoniae
1367213,Bacteria,Streptococcus,Streptococcus pneumoniae
1367214,Bacteria,Streptococcus,Streptococcus pneumoniae
1367218,Viruses,Gemycircularvirus,Hypericum associated gemycircularvirus 1
1367422,Eukaryota,Fonsecaea,Fonsecaea erecta
1367443,Bacteria,Campylobacter,Campylobacter jejuni
1367451,Bacteria,Pseudomonas,Pseudomonas fuscovaginae
1367456,Bacteria,Pantoea,Pantoea ananatis
1367477,Bacteria,Bacillus,Bacillus infantis
1367478,Bacteria,Streptococcus,Streptococcus pneumoniae
1367479,Bacteria,Streptococcus,Streptococcus pneumoniae
1367480,Bacteria,Streptococcus,Streptococcus pneumoniae
1367481,Bacteria,Streptococcus,Streptococcus pneumoniae
1367482,Bacteria,Streptococcus,Streptococcus pneumoniae
1367483,Bacteria,Streptococcus,Streptococcus pneumoniae
1367484,Bacteria,Streptococcus,Streptococcus pneumoniae
1367485,Bacteria,Streptococcus,Streptococcus pneumoniae
1367491,Bacteria,Campylobacter,Campylobacter coli
1367493,Bacteria,Pseudomonas,Pseudomonas aeruginosa
1367494,Bacteria,Pseudomonas,Pseudomonas aeruginosa
1367846,Bacteria,Francisella,Francisella tularensis
1367847,Bacteria,Paracoccus,Paracoccus aminophilus
1367848,Bacteria,Cronobacter,Cronobacter sakazakii
1367849,Bacteria,Agrobacterium,Agrobacterium larrymoorei
1367852,Bacteria,Izhakiella,Izhakiella capsodis
1368166,Bacteria,Staphylococcus,Staphylococcus aureus
1368415,Bacteria,Agrobacterium,Agrobacterium rubi
1368418,Bacteria,Rhizobium,Rhizobium nepotum
1368424,Bacteria,Bacillus,Bacillus licheniformis
1368476,Bacteria,Lysinibacillus,Lysinibacillus halotolerans
136857,Bacteria,Corynebacterium,Corynebacterium testudinoris
1368616,Viruses,Orthobunyavirus,Brazoran virus
13689,Bacteria,Sphingomonas,Sphingomonas paucimobilis
13690,Bacteria,Sphingobium,Sphingobium yanoikuyae
136993,Bacteria,Methylosinus,Methylosinus sp. LW4
1370094,Viruses,Xipapillomavirus,Xipapillomavirus 3
1370107,Bacteria,Escherichia,Escherichia coli
1370119,Bacteria,Mycobacterium,Mycobacterium sp. UM_CSW
1370120,Bacteria,Mycobacterium,Mycobacterium sp. UM_WGJ
1370122,Bacteria,Rhizobium,Rhizobium undicola
1370125,Bacteria,Mycolicibacterium,Mycolicibacterium iranicum
1370126,Bacteria,Acinetobacter,Acinetobacter baumannii
1370127,Bacteria,Legionella,Legionella pneumophila
1371,Bacteria,Marinococcus,Marinococcus halophilus
137265,Bacteria,Asanoa,Asanoa ishikariensis
1373,Bacteria,Planococcus,Planococcus citreus
1374,Bacteria,Planococcus,Planococcus kocurii
137443,Viruses,Simplexvirus,Macropodid alphaherpesvirus 1
137475,Viruses,Ipomovirus,Cucumber vein yellowing virus
137545,Bacteria,Serratia,Serratia quinivorans
137556,Viruses,Zeavirus,Maize necrotic streak virus
137584,Bacteria,Thalassomonas,Thalassomonas viridans
137591,Bacteria,Weissella,Weissella cibaria
1376,Bacteria,Aerococcus,Aerococcus urinae
137658,Bacteria,Pseudomonas,Pseudomonas indica
1377,Bacteria,Aerococcus,Aerococcus viridans
137708,Bacteria,Herbaspirillum,Herbaspirillum sp. B65
137716,Bacteria,Ideonella,Ideonella sp. B508-1
137719,Bacteria,Enterobacter,Enterobacter sp. B509
137721,Bacteria,Azospirillum,Azospirillum sp. B506
137722,Bacteria,Azospirillum,Azospirillum lipoferum
137730,Bacteria,Facklamia,Facklamia ignava
137733,Bacteria,Granulicatella,Granulicatella balaenopterae
137758,Viruses,Ipomovirus,Cassava brown streak virus
137773,Bacteria,Herbaspirillum,Herbaspirillum sp. B501
137778,Bacteria,Helicobacter,Helicobacter aurati
137779,Bacteria,Pseudoalteromonas,Pseudoalteromonas flavipulchra
1377993,Bacteria,Streptomyces,Streptomyces hyaluromycini
1378066,Bacteria,Chroococcidiopsis,Chroococcidiopsis sp. TS-821
1378072,Bacteria,Serratia,Serratia fonticola
1378073,Bacteria,Enterobacter,Enterobacter sp. CC120223-11
1378074,Bacteria,Pseudomonas,Pseudomonas sp. RV120224-01c
1378075,Bacteria,Pseudomonas,Pseudomonas sp. CC120222-01a
1378077,Bacteria,Rhizobium,Rhizobium sp. UGM030330-04
1378078,Bacteria,Pseudomonas,Pseudomonas sp. CC120222-01b
1378083,Bacteria,Pseudomonas,Pseudomonas sp. RV120224-01b
1378084,Bacteria,Pantoea,Pantoea sp. GL120224-02
1378085,Bacteria,Klebsiella,Klebsiella sp. GL120222-02
1378086,Bacteria,Bacillus,Bacillus sp. GL120224-02
1378087,Bacteria,Stenotrophomonas,Stenotrophomonas sp. CC22-02
1378088,Bacteria,Stenotrophomonas,Stenotrophomonas sp. CC120222-04
1378089,Bacteria,Bacillus,Bacillus sp. CC120222-01
1378090,Bacteria,Stenotrophomonas,Stenotrophomonas sp. CC120223-11
1378091,Bacteria,Clostridium,Clostridium botulinum
1378092,Bacteria,Pantoea,Pantoea ananatis
1378093,Bacteria,Pantoea,Pantoea ananatis
1378168,Bacteria,,Firmicutes bacterium ASF500
1378299,Bacteria,Photobacterium,Photobacterium piscicola
137838,Bacteria,Clostridium,Clostridium neonatale
1379,Bacteria,Gemella,Gemella haemolysans
1379154,Bacteria,Alkalibacillus,Alkalibacillus almallahensis
1379159,Bacteria,Dyella,Dyella jiangningensis
1379258,Bacteria,Aquimarina,Aquimarina longa
1379259,Bacteria,Serratia,Serratia fonticola
1379270,Bacteria,Gemmatimonas,Gemmatimonas phototrophica
1379271,Bacteria,Salmonella,Salmonella enterica
1379272,Bacteria,Clostridium,Clostridium botulinum
1379273,Bacteria,Clostridium,Clostridium botulinum
1379274,Bacteria,Lactococcus,Lactococcus lactis
1379277,Bacteria,Clostridium,Clostridium botulinum
1379278,Bacteria,Clostridium,Clostridium botulinum
1379676,Bacteria,Xenorhabdus,Xenorhabdus bovienii
1379677,Bacteria,Xenorhabdus,Xenorhabdus bovienii
1379680,Bacteria,Nocardia,Nocardia amikacinitolerans
1379686,Bacteria,Streptomyces,Streptomyces sp. AW19M42
1379687,Bacteria,Klebsiella,Klebsiella pneumoniae
1379688,Bacteria,Klebsiella,Klebsiella pneumoniae
1379689,Bacteria,Klebsiella,Klebsiella pneumoniae
1379690,Bacteria,Bacteroides,Bacteroides ovatus
1379692,Viruses,,Circoviridae 1 LDMD-2013
1379694,Viruses,Protobacilladnavirus,Marine protobacilladnavirus 1
1379695,Viruses,,Circoviridae 2 LDMD-2013
1379700,Bacteria,Sphingomonas,Sphingomonas sp. STIS6.2
1379701,Bacteria,Sphingomonas,Sphingomonas sp. FUKUSWIS1
1379707,Viruses,,Circoviridae 3 LDMD-2013
1379708,Viruses,,Circoviridae 17 LDMD-2013
1379709,Viruses,,Circoviridae LDMD-2013a
1379710,Viruses,,Circoviridae 6 LDMD-2013
1379711,Viruses,,Circoviridae 7 LDMD-2013
1379712,Viruses,,Circoviridae 8 LDMD-2013
1379713,Viruses,,Circoviridae 9 LDMD-2013
1379714,Viruses,,Circoviridae 10 LDMD-2013
1379715,Viruses,,Circoviridae 11 LDMD-2013
1379717,Viruses,,Circoviridae 13 LDMD-2013
1379718,Viruses,,Circoviridae 14 LDMD-2013
1379719,Viruses,,Circoviridae 15 LDMD-2013
1379720,Viruses,,Circoviridae 16 LDMD-2013
1379722,Viruses,,Circoviridae LDMD-2013b
1379723,Viruses,,Circoviridae 19 LDMD-2013
1379725,Viruses,,Circoviridae 21 LDMD-2013
1379737,Bacteria,Clostridium,Clostridium botulinum
1379738,Bacteria,Clostridium,Clostridium botulinum
1379739,Bacteria,Clostridium,Clostridium botulinum
1379740,Bacteria,Clostridium,Clostridium botulinum
1379741,Bacteria,Clostridium,Clostridium botulinum
1379786,Bacteria,Wolbachia,Wolbachia pipientis
1379787,Bacteria,Wolbachia,Wolbachia pipientis
1379788,Viruses,,Boiling Springs Lake RNA-DNA hybrid virus
1379858,Bacteria,Mucispirillum,Mucispirillum schaedleri
1379870,Bacteria,Spirosoma,Spirosoma radiotolerans
1379903,Bacteria,Roseivivax,Roseivivax marinus
1379909,Bacteria,Rufibacter,Rufibacter sp. DG15C
1379910,Bacteria,Rufibacter,Rufibacter sp. DG31D
137993,Bacteria,Bacillus,Bacillus funiculus
1380110,Bacteria,Bacillus,Bacillus sp. RP1137
1380157,Bacteria,Terrilactibacillus,Terrilactibacillus laevilacticus
1380346,Bacteria,Streptomyces,Streptomyces sp. URHA0041
1380347,Bacteria,,Geodermatophilaceae bacterium URHB0048
1380348,Bacteria,,Acidobacteriaceae bacterium URHE0068
1380350,Bacteria,Mesorhizobium,Mesorhizobium sp. URHC0008
1380351,Bacteria,Mesorhizobium,Mesorhizobium sp. URHB0007
1380352,Bacteria,Bradyrhizobium,Bradyrhizobium sp. URHA0013
1380353,Bacteria,,Geodermatophilaceae bacterium URHB0062
1380354,Bacteria,Cellulomonas,Cellulomonas sp. URHE0023
1380355,Bacteria,Bradyrhizobium,Bradyrhizobium sp. URHD0069
1380356,Bacteria,Blastococcus,Blastococcus sp. URHD0036
1380357,Bacteria,,Rhodospirillales bacterium URHD0017
1380358,Bacteria,Halomonas,Halomonas sp. 23_GOM-1509m
1380359,Bacteria,Pseudoalteromonas,Pseudoalteromonas sp. 6BO_GOM-1096m
1380360,Bacteria,Lactobacillus,Lactobacillus gasseri
1380361,Bacteria,Lactobacillus,Lactobacillus rhamnosus
1380362,Bacteria,Ralstonia,Ralstonia sp. UNC404CL21Col
1380363,Bacteria,Shewanella,Shewanella sp. 38A_GOM-205m
1380365,Bacteria,Dyella,Dyella japonica
1380367,Bacteria,Sulfitobacter,Sulfitobacter sp. 20_GPM-1509m
1380368,Bacteria,Acinetobacter,Acinetobacter sp. UNC436CL71CviS28
1380369,Bacteria,Pseudomonas,Pseudomonas umsongensis
1380370,Bacteria,,Intrasporangiaceae bacterium URHB0013
1380371,Bacteria,Bacillus,Bacillus sp. UNC125MFCrub1.1
1380372,Bacteria,Paenibacillus,Paenibacillus sp. URHA0014
1380373,Bacteria,Pseudoalteromonas,Pseudoalteromonas sp. 23_GOM-1509m
1380374,Bacteria,Staphylococcus,Staphylococcus sp. URHA0057
1380376,Bacteria,Pseudomonas,Pseudomonas sp. URHB0015
1380377,Bacteria,Halomonas,Halomonas sp. 19A_GOM-1509m
1380380,Bacteria,Ahrensia,Ahrensia sp. 13_GOM-1096m
1380384,Bacteria,Tenacibaculum,Tenacibaculum sp. 47A_GOM-205m
1380385,Bacteria,Variovorax,Variovorax sp. URHB0020
1380386,Bacteria,Mycobacterium,Mycobacterium sp. URHB0044
1380387,Bacteria,Alcanivorax,Alcanivorax sp. 43B_GOM-46m
1380388,Bacteria,Nocardioides,Nocardioides sp. URHA0032
1380389,Bacteria,Sphingomonas,Sphingomonas sp. URHD0057
1380390,Bacteria,,Solirubrobacterales bacterium URHD0059
1380391,Bacteria,Dongia,Dongia sp. URHE0060
1380392,Bacteria,Nocardioides,Nocardioides sp. URHA0020
1380393,Bacteria,,Geodermatophilaceae bacterium URHA0031
1380394,Bacteria,,Rhodospirillales bacterium URHD0088
1380412,Bacteria,Devosia,Devosia sp. DBB001
1380566,Eukaryota,Pochonia,Pochonia chlamydosporia
1380600,Bacteria,Flaviramulus,Flaviramulus ichthyoenteri
1380604,Bacteria,Mesorhizobium,Mesorhizobium sp. NBIMC_P2-C4
1380675,Bacteria,Haloimpatiens,Haloimpatiens lingqiaonensis
1380684,Bacteria,Kroppenstedtia,Kroppenstedtia sanguinis
138072,Bacteria,Candidatus Hamiltonella,Candidatus Hamiltonella defensa
138074,Bacteria,Serratia,Serratia symbiotica
1380763,Bacteria,Paenibacillus,Paenibacillus darwinianus
1380767,Bacteria,Campylobacter,Campylobacter jejuni
1380768,Bacteria,Campylobacter,Campylobacter jejuni
1380770,Bacteria,,Streptomycetaceae bacterium MP113-05
1380772,Bacteria,Lactococcus,Lactococcus garvieae
1380773,Bacteria,Streptococcus,Streptococcus suis
1380894,Viruses,Circovirus,Farfantepenaeus duorarum circovirus
1380908,Bacteria,Klebsiella,Klebsiella pneumoniae
1381,Bacteria,Atopobium,Atopobium minutum
1381007,Viruses,Grablovirus,Grapevine red blotch virus
1381080,Bacteria,Idiomarina,Idiomarina woesei
1381081,Bacteria,Vibrio,Vibrio panuliri
1381083,Bacteria,Streptococcus,Streptococcus equi
1381084,Bacteria,Streptococcus,Streptococcus equi
1381085,Bacteria,Streptococcus,Streptococcus equi
1381086,Bacteria,Streptococcus,Streptococcus equi
1381087,Bacteria,Streptococcus,Streptococcus equi
1381090,Bacteria,Streptococcus,Streptococcus equi
1381091,Bacteria,Streptococcus,Streptococcus equi
1381097,Bacteria,Gluconobacter,Gluconobacter thailandicus
1381104,Viruses,Orthonairovirus,Leopards Hill virus
1381111,Bacteria,Corynebacterium,Corynebacterium pseudodiphtheriticum
1381115,Bacteria,Staphylococcus,Staphylococcus aureus
1381117,Bacteria,Campylobacter,Campylobacter jejuni
1381118,Bacteria,Lactobacillus,Lactobacillus crispatus
1381119,Bacteria,Lactobacillus,Lactobacillus jensenii
1381121,Bacteria,Klebsiella,Klebsiella pneumoniae
1381122,Bacteria,Rhodococcus,Rhodococcus erythropolis
1381123,Bacteria,Aliihoeflea,Aliihoeflea sp. 2WW
1381124,Bacteria,Lactobacillus,Lactobacillus fermentum
138119,Bacteria,Desulfitobacterium,Desulfitobacterium hafniense
1381464,Viruses,Ampelovirus,Blackberry vein banding-associated virus
1381557,Bacteria,Sulfurisoma,Sulfurisoma sediminicola
1381596,Bacteria,Marinimicrobium,Marinimicrobium sp. LS-A18
1381597,Bacteria,Sphingomonas,Sphingomonas sp. ERG5
1381751,Bacteria,Brevibacterium,Brevibacterium sp. VCM10
138184,Viruses,Macavirus,Alcelaphine gammaherpesvirus 2
1382230,Bacteria,Asaia,Asaia platycodi
1382279,Viruses,Reptarenavirus,Alethinophid 2 reptarenavirus
1382295,Viruses,Cypovirus,Cypovirus 2
1382300,Viruses,Aquareovirus,Aquareovirus B
1382301,Bacteria,Lactobacillus,Lactobacillus plantarum
1382302,Bacteria,Brevibacillus,Brevibacillus thermoruber
1382303,Bacteria,,Caulobacteraceae bacterium PMMR1
1382304,Bacteria,Alicyclobacillus,Alicyclobacillus macrosporangiidus
1382305,Bacteria,Sporosarcina,Sporosarcina sp. D27
1382306,Bacteria,Thermogemmatispora,Thermogemmatispora carboxidivorans
1382313,Bacteria,Thermus,Thermus scotoductus
1382315,Bacteria,Geobacillus,Geobacillus vulcani
1382345,Bacteria,Flammeovirga,Flammeovirga sp. OC4
1382356,Bacteria,Thermorudis,Thermorudis peleae
1382357,Bacteria,Geobacillus,Geobacillus subterraneus
1382358,Bacteria,Anoxybacillus,Anoxybacillus tepidamans
1382359,Bacteria,Acidobacterium,Acidobacterium ailaaui
1382366,Bacteria,Lactobacillus,Lactobacillus plantarum
1382367,Bacteria,Legionella,Legionella pneumophila
1382456,Bacteria,Sphingobacterium,Sphingobacterium gobiense
1382458,Bacteria,Aequorivita,Aequorivita sp. S1-10
1382466,Bacteria,Winogradskyella,Winogradskyella sediminis
1382510,Bacteria,Salmonella,Salmonella bongori
1382516,Bacteria,Burkholderia,Burkholderia mallei
1382517,Bacteria,Burkholderia,Burkholderia mallei
1382518,Bacteria,Burkholderia,Burkholderia mallei
1382519,Bacteria,Burkholderia,Burkholderia mallei
1382520,Bacteria,Burkholderia,Burkholderia mallei
1382521,Bacteria,Burkholderia,Burkholderia mallei
1382522,Eukaryota,Kuraishia,Kuraishia capsulata
1382595,Bacteria,Saccharopolyspora,Saccharopolyspora erythraea
1382700,Bacteria,Escherichia,Escherichia coli
1382798,Bacteria,Tamlana,Tamlana nanhaiensis
1382803,Bacteria,Chromobacterium,Chromobacterium amazonense
1382920,Bacteria,Helicobacter,Helicobacter pylori
1382921,Bacteria,Helicobacter,Helicobacter pylori
1382922,Bacteria,Helicobacter,Helicobacter pylori
1382923,Bacteria,Helicobacter,Helicobacter pylori
1382924,Bacteria,Helicobacter,Helicobacter pylori
1382925,Bacteria,Helicobacter,Helicobacter pylori
1382926,Bacteria,Helicobacter,Helicobacter pylori
1382927,Bacteria,Helicobacter,Helicobacter pylori
1382932,Viruses,Bequatrovirus,Bacillus virus Troll
1382995,Viruses,Protobacilladnavirus,Chaetoceros protobacilladnavirus 2
1383,Bacteria,Atopobium,Atopobium rimae
138300,Bacteria,Kytococcus,Kytococcus schroeteri
1383030,Bacteria,Pseudoxanthomonas,Pseudoxanthomonas gei
1383052,Viruses,Begomovirus,Hemidesmus yellow mosaic virus
1383054,Viruses,Fromanvirus,Mycobacterium phage Wheeler
1383055,Viruses,Acadianvirus,Mycobacterium phage Phelemich
1383056,Viruses,Papyrusvirus,Mycobacterium virus Papyrus
1383057,Viruses,Kostyavirus,Mycobacterium phage Goku
